fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6,medium,red,72.58800000000001,0.11021105416873311,33.33333333333333,114.99999999999999
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6,medium,red,72.58800000000001,0.11021105416873311,33.33333333333333,114.99999999999999
7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,6,medium,red,90.735,0.08155618008486251,57.14285714285714,155.4054054054054
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5,low,red,74.955,0.09739176839436996,20.0,130.13698630136986
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,5,low,red,74.955,0.09205523313988394,38.775510204081634,137.68115942028984
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5,low,red,74.955,0.09739176839436996,20.0,130.13698630136986
7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6,medium,red,82.845,0.09053050878145935,21.052631578947366,140.0
7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,5,low,red,75.744,0.09241656104773975,35.0,137.14285714285714
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5,low,red,74.955,0.11740377559869256,23.809523809523807,107.95454545454544
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5,low,red,74.955,0.11740377559869256,23.809523809523807,107.95454545454544
8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,5,low,red,73.37700000000001,0.12129141284053585,20.909090909090907,104.49438202247192
7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,5,low,red,73.37700000000001,0.09812339016313013,38.095238095238095,129.16666666666669
6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5,low,red,73.37700000000001,0.09267209070962289,16.923076923076923,136.76470588235296
6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,6,medium,red,73.37700000000001,0.09130926584624609,12.903225806451612,138.80597014925374
8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,5,low,red,76.533,0.11628970509453439,30.58823529411765,108.98876404494379
7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,3.34,0.55,9.2,5,low,red,72.58800000000001,0.10194522510607813,20.8955223880597,124.3243243243243
7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,5,low,red,76.533,0.10061019429527132,34.61538461538461,125.97402597402596
7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,5,low,red,74.955,0.105396571276099,10.48951048951049,120.25316455696202
7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,3.2,0.55,9.5,5,low,red,74.955,0.105396571276099,11.805555555555555,120.25316455696202
8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,5,low,red,74.166,0.1105627915756546,16.535433070866144,114.63414634146343
6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,6,medium,red,77.322,0.0827707508859057,42.857142857142854,153.125
6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5,low,red,74.955,0.09072109932626242,12.698412698412698,139.7058823529412
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,low,red,76.533,0.09930356839533272,25.0,127.63157894736841
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,low,red,76.533,0.09930356839533272,25.0,127.63157894736841
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,5,low,red,74.166,0.10516948466952512,20.0,120.51282051282053
7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,5,low,red,80.47800000000001,0.09070801958299161,27.27272727272727,139.72602739726028
11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,44.44444444444444,87.82608695652173
5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,7,medium,red,102.57000000000001,0.05264697279906405,13.978494623655912,240.74074074074073
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,4,low,red,89.946,0.07671269428323661,38.70967741935484,165.2173913043478
9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,3.22,0.82,10.3,7,medium,red,81.26700000000001,0.11812912990512753,37.5,107.29166666666667
8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,3.04,1.03,9.3,5,low,red,73.37700000000001,0.11992858797715905,26.89655172413793,105.68181818181819
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,5,low,red,74.955,0.09072109932626242,32.6530612244898,139.7058823529412
7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,5,low,red,72.58800000000001,0.09643467239764147,41.02564102564102,131.42857142857142
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,6,medium,red,72.58800000000001,0.09643467239764147,37.83783783783784,131.42857142857142
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,medium,red,85.212,0.1502135849410881,32.142857142857146,84.375
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,medium,red,85.212,0.1502135849410881,32.142857142857146,84.375
7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,5,low,red,73.37700000000001,0.10630033934339096,21.666666666666668,119.23076923076925
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,5,low,red,74.166,0.10516948466952512,18.947368421052634,120.51282051282053
11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,7,medium,red,82.845,0.13277807954614038,36.84210526315789,95.45454545454545
9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,6,medium,red,97.836,0.09914550881066274,26.31578947368421,127.83505154639177
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,6,medium,red,78.9,0.10139416983523447,16.129032258064516,125.0
11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,6,medium,red,80.47800000000001,0.14413877084420584,33.33333333333333,87.93103448275862
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,5,low,red,79.68900000000001,0.10290002384268844,43.07692307692308,123.17073170731707
7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6,medium,red,77.322,0.10087685264219756,24.390243902439025,125.64102564102566
7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,5,low,red,82.845,0.08449514152936206,21.487603305785125,150.0
8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,5,low,red,86.79,0.10024196335983407,26.53061224489796,126.4367816091954
8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,5,low,red,71.799,0.1128149417122801,26.82926829268293,112.34567901234568
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,5,low,red,76.533,0.09799694249539415,22.727272727272727,129.33333333333331
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,5,low,red,74.955,0.10406243746247748,16.666666666666664,121.79487179487181
7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,3.34,0.59,9.4,6,medium,red,74.166,0.10516948466952512,41.37931034482759,120.51282051282053
7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,5,low,red,74.166,0.09977617776339563,22.22222222222222,127.02702702702702
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,5,low,red,74.955,0.09072109932626242,50.0,139.7058823529412
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,6,medium,red,78.9,0.10899873257287705,28.57142857142857,116.27906976744187
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,4,low,red,82.056,0.10236911377595789,27.27272727272727,123.80952380952381
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,medium,red,82.845,0.09294465568229827,46.03174603174603,136.36363636363635
8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,3.04,1.61,9.5,6,medium,red,74.955,0.11873790941231406,33.33333333333333,106.74157303370787
9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,5,low,red,77.322,0.11639636843330488,39.130434782608695,108.8888888888889
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,medium,red,82.845,0.09294465568229827,46.03174603174603,136.36363636363635
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,low,red,86.79,0.07950224680262703,27.027027027027028,159.42028985507247
5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,7,medium,red,96.25800000000001,0.054021483928608525,17.92452830188679,234.61538461538458
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,6,medium,red,78.111,0.1024183533689237,24.489795918367346,123.75
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,6,medium,red,75.744,0.11222010984368398,31.03448275862069,112.94117647058823
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,low,red,86.79,0.07950224680262703,27.027027027027028,159.42028985507247
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,medium,red,71.01,0.11547669342346147,18.91891891891892,109.75609756097562
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,medium,red,71.01,0.10139416983523447,36.84210526315789,125.0
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,medium,red,71.01,0.10139416983523447,36.84210526315789,125.0
7.2,0.645,0.0,1.9,0.097,15.0,39.0,0.99675,3.37,0.58,9.2,6,medium,red,72.58800000000001,0.0991899487518598,38.46153846153847,127.77777777777777
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,medium,red,71.01,0.10139416983523447,36.84210526315789,125.0
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,medium,red,71.01,0.11547669342346147,18.91891891891892,109.75609756097562
8.9,0.635,0.37,1.7,0.263,5.0,62.0,0.9971,3.0,1.09,9.3,5,low,red,73.37700000000001,0.12129141284053585,8.064516129032258,104.49438202247192
12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,6,medium,red,86.001,0.13953326124114834,25.0,90.83333333333333
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,6,medium,red,77.322,0.09958355965960529,25.688073394495415,127.27272727272727
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,medium,red,72.58800000000001,0.2066457265663746,41.66666666666667,61.33333333333333
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,medium,red,72.58800000000001,0.2066457265663746,41.66666666666667,61.33333333333333
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,medium,red,78.111,0.09345674744914288,26.08695652173913,135.6164383561644
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,5,low,red,74.955,0.09472350076712693,31.372549019607842,133.80281690140845
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,5,low,red,73.37700000000001,0.11175163879689819,15.068493150684931,113.41463414634147
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,6,medium,red,77.322,0.09958355965960529,23.076923076923077,127.27272727272727
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,medium,red,78.111,0.09345674744914288,26.08695652173913,135.6164383561644
10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,6,medium,red,78.9,0.13688212927756654,43.24324324324324,92.59259259259258
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,medium,red,78.111,0.09089628861491979,47.05882352941176,139.43661971830988
11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,5,low,red,82.845,0.13398515299655983,23.809523809523807,94.5945945945946
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,5,low,red,74.955,0.10272830364885599,9.30232558139535,123.37662337662339
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,medium,red,78.111,0.09089628861491979,47.05882352941176,139.43661971830988
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,5,low,red,73.37700000000001,0.10902598907014459,14.285714285714285,116.25000000000001
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,5,low,red,72.58800000000001,0.1294979886482614,38.46153846153847,97.8723404255319
6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,5,low,red,72.58800000000001,0.09092411968920482,21.428571428571427,139.39393939393938
7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,5,low,red,74.166,0.10382115794299275,17.77777777777778,122.07792207792207
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,7,medium,red,82.845,0.1207073450419458,42.42424242424242,105.0
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,5,low,red,73.37700000000001,0.10766316420676778,40.0,117.72151898734178
7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,4,low,red,74.166,0.09438287085726614,17.91044776119403,134.2857142857143
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,5,low,red,78.9,0.10139416983523447,28.57142857142857,125.0
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,5,low,red,73.37700000000001,0.10766316420676778,46.93877551020408,117.72151898734178
12.5,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.87,10.9,5,low,red,86.001,0.1453471471261962,18.51851851851852,87.2
11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,7,medium,red,80.47800000000001,0.1466239220656577,60.0,86.44067796610169
8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,4,low,red,77.322,0.10475673158997438,42.62295081967213,120.98765432098766
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,8,high,red,100.992,0.07822401774397972,40.54054054054054,162.0253164556962
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,6,medium,red,74.166,0.09303454413073377,25.925925925925924,136.23188405797103
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,17.391304347826086,87.82608695652173
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,medium,red,84.423,0.09357639505821873,44.26229508196721,135.44303797468353
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,17.391304347826086,87.82608695652173
10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,5,low,red,79.68900000000001,0.13678173901040294,26.153846153846157,92.66055045871559
8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,5,low,red,74.166,0.11325944502871937,26.31578947368421,111.90476190476191
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,5,low,red,74.166,0.101124504489928,28.723404255319153,125.33333333333334
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,medium,red,84.423,0.09357639505821873,44.26229508196721,135.44303797468353
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,6,medium,red,74.166,0.09303454413073377,25.925925925925924,136.23188405797103
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,17.391304347826086,87.82608695652173
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,8,high,red,99.414,0.10360713782767016,38.46153846153847,122.33009708737863
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,medium,red,82.845,0.10742953708733177,21.27659574468085,117.97752808988764
11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,6,medium,red,73.37700000000001,0.15536203442495602,31.57894736842105,81.57894736842105
7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,7,medium,red,78.111,0.09857766511758907,50.0,128.57142857142858
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,5,low,red,71.799,0.10585105642139861,22.641509433962266,119.73684210526316
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,medium,red,82.845,0.10742953708733177,21.27659574468085,117.97752808988764
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,low,red,77.322,0.12803600527663536,45.07042253521127,98.98989898989899
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,low,red,77.322,0.12803600527663536,45.07042253521127,98.98989898989899
12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,6,medium,red,81.26700000000001,0.1476614123814094,51.02040816326531,85.83333333333334
7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,6,medium,red,81.26700000000001,0.09228838273838089,54.71698113207547,137.33333333333334
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,medium,red,83.634,0.10402467895831838,40.816326530612244,121.83908045977012
11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5,low,red,72.58800000000001,0.159806028544663,33.6734693877551,79.31034482758619
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,medium,red,83.634,0.10402467895831838,40.816326530612244,121.83908045977012
11.0,0.2,0.48,2.0,0.343,6.0,18.0,0.9979,3.3,0.71,10.5,5,low,red,82.845,0.13277807954614038,33.33333333333333,95.45454545454545
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,6,medium,red,81.26700000000001,0.12797322406388817,37.5,99.03846153846155
6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,6,medium,red,79.68900000000001,0.08658660542860369,31.25,146.37681159420288
13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,6,medium,red,74.955,0.17743979721166034,32.075471698113205,71.42857142857143
10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,5,low,red,74.955,0.14408645187112268,18.51851851851852,87.96296296296295
10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,5,low,red,78.111,0.1357043182138239,37.142857142857146,93.39622641509435
7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,5,low,red,75.744,0.09373679763413603,27.586206896551722,135.2112676056338
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,5,low,red,76.533,0.09407706479557838,16.129032258064516,134.7222222222222
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,5,low,red,75.744,0.09109632446134348,24.242424242424242,139.1304347826087
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,6,medium,red,84.423,0.08883834973881526,45.45454545454545,142.66666666666666
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,6,medium,red,79.68900000000001,0.1392914956894929,46.666666666666664,90.990990990991
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,5,low,red,78.9,0.10519645120405577,42.857142857142854,120.48192771084337
7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,5,low,red,74.955,0.09872590220799146,23.809523809523807,128.3783783783784
8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,3.2,0.52,9.2,5,low,red,72.58800000000001,0.11572160687716977,13.333333333333334,109.52380952380952
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6,medium,red,73.37700000000001,0.14037096092781115,24.0,90.29126213592234
7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,3.36,0.52,9.4,5,low,red,74.166,0.10247283121646038,12.962962962962962,123.6842105263158
10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,3.19,0.62,9.5,6,medium,red,74.955,0.13741578280301517,42.857142857142854,92.23300970873785
10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,6,medium,red,74.955,0.13741578280301517,41.66666666666667,92.23300970873785
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,6,medium,red,74.955,0.09872590220799146,30.0,128.3783783783784
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6,medium,red,73.37700000000001,0.14037096092781115,24.0,90.29126213592234
7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,3.27,0.54,9.4,6,medium,red,74.166,0.1065178113960575,14.285714285714285,118.9873417721519
9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,3.32,0.63,9.5,6,medium,red,74.955,0.12007204322593557,19.387755102040817,105.55555555555556
8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,3.3,0.53,9.4,5,low,red,74.166,0.1159560984817841,22.22222222222222,109.30232558139537
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,5,low,red,86.79,0.08526327917962899,36.11111111111111,148.64864864864865
7.1,0.35,0.29,2.5,0.096,20.0,53.0,0.9962,3.42,0.65,11.0,6,medium,red,86.79,0.08180665975342781,37.735849056603776,154.92957746478874
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,5,low,red,79.68900000000001,0.12046832059631817,40.21739130434783,105.20833333333333
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,6,medium,red,82.056,0.11699327288680901,40.54054054054054,108.33333333333334
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7,medium,red,90.735,0.10800683308535847,35.59322033898305,117.3469387755102
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,6,medium,red,82.056,0.11699327288680901,40.54054054054054,108.33333333333334
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7,medium,red,90.735,0.10800683308535847,35.59322033898305,117.3469387755102
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,5,low,red,76.533,0.12151620869428875,28.735632183908045,104.30107526881717
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,5,low,red,73.37700000000001,0.10630033934339096,33.33333333333333,119.23076923076925
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,3.28,0.7,9.5,6,medium,red,74.955,0.13741578280301517,47.94520547945205,92.23300970873785
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,medium,red,72.58800000000001,0.1377638177109164,26.0,92.0
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,medium,red,72.58800000000001,0.1377638177109164,26.0,92.0
11.6,0.53,0.66,3.65,0.121,6.0,14.0,0.9978,3.05,0.74,11.5,7,medium,red,90.735,0.12784482283573043,42.857142857142854,99.13793103448276
10.3,0.44,0.5,4.5,0.107,5.0,13.0,0.998,3.28,0.83,11.5,5,low,red,90.735,0.11351738579379513,38.46153846153847,111.6504854368932
13.4,0.27,0.62,2.6,0.082,6.0,21.0,1.0002,3.16,0.67,9.7,6,medium,red,76.533,0.17508787059177086,28.57142857142857,72.38805970149254
10.7,0.46,0.39,2.0,0.061,7.0,15.0,0.9981,3.18,0.62,9.5,5,low,red,74.955,0.14275231805750116,46.666666666666664,88.78504672897198
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,6,medium,red,98.625,0.10342205323193916,24.390243902439025,122.54901960784315
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,6,medium,red,98.625,0.10342205323193916,24.390243902439025,122.54901960784315
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,6,medium,red,74.166,0.10786613812258987,18.421052631578945,117.5
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,5,low,red,86.79,0.0967853439336329,36.36363636363637,130.95238095238096
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,7,medium,red,92.313,0.0855784125746103,44.73684210526316,148.1012658227848
11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,7,medium,red,96.25800000000001,0.12362608822123874,33.33333333333333,102.52100840336134
8.9,0.43,0.45,1.9,0.052,6.0,16.0,0.9948,3.35,0.7,12.5,6,medium,red,98.625,0.09024081115335869,37.5,140.44943820224717
7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,5,low,red,81.26700000000001,0.09597991804791611,50.0,132.05128205128207
12.4,0.49,0.58,3.0,0.103,28.0,99.0,1.0008,3.16,1.0,11.5,6,medium,red,90.735,0.13666170716922907,28.28282828282828,92.74193548387096
12.5,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,3.11,1.36,9.8,7,medium,red,77.322,0.16166162282403454,41.37931034482759,78.4
12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,6,medium,red,72.58800000000001,0.168071857607318,47.61904761904761,75.40983606557377
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,6,medium,red,89.15700000000001,0.11889139383335014,27.77777777777778,106.60377358490567
