fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5,low,red,82.845,0.08570221497978152,21.875,147.88732394366198,0.18132727272727273
7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,5,low,red,82.845,0.08570221497978152,22.48062015503876,147.88732394366198,0.18132727272727273
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5,low,red,82.845,0.08570221497978152,21.875,147.88732394366198,0.18132727272727273
7.1,0.68,0.0,2.2,0.073,12.0,22.0,0.9969,3.48,0.5,9.3,5,low,red,73.37700000000001,0.09676056529975331,54.54545454545454,130.98591549295776,0.4531363636363636
6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,6,medium,red,73.37700000000001,0.09267209070962289,20.930232558139537,136.76470588235296,0.5246315789473684
7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,5,low,red,75.744,0.10033798056611744,35.0,126.3157894736842,0.49795
7.6,0.68,0.02,1.3,0.072,9.0,20.0,0.9965,3.17,1.08,9.2,4,low,red,72.58800000000001,0.10470050146029646,45.0,121.05263157894737,0.7665384615384615
7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,6,medium,red,78.9,0.0988593155893536,54.83870967741935,128.2051282051282,0.5861176470588235
7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,5,low,red,74.166,0.09977617776339563,29.75206611570248,127.02702702702702,0.13673972602739726
7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,5,low,red,74.166,0.09842785103686326,28.92561983471074,128.76712328767124,0.138625
7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,5,low,red,74.955,0.10406243746247748,14.583333333333334,121.79487179487181,0.5859411764705882
6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,5,low,red,80.47800000000001,0.08449514152936205,17.82178217821782,150.0,0.47409523809523807
7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,4,low,red,71.01,0.10280242219405716,40.476190476190474,123.28767123287672,0.62225
6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,6,medium,red,82.056,0.08287023496148971,25.0,152.94117647058826,0.4739523809523809
7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,3.0,1.59,9.5,5,low,red,74.955,0.10006003602161297,23.809523809523807,126.66666666666666,0.5535555555555555
7.9,0.885,0.03,1.8,0.058,4.0,8.0,0.9972,3.36,0.33,9.1,4,low,red,71.799,0.11002938759592751,50.0,115.18987341772151,0.5539999999999999
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6,medium,red,72.58800000000001,0.11021105416873311,33.33333333333333,114.99999999999999,0.4986
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6,medium,red,72.58800000000001,0.11021105416873311,33.33333333333333,114.99999999999999,0.4986
7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,6,medium,red,90.735,0.08155618008486251,57.14285714285714,155.4054054054054,0.5242631578947369
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5,low,red,74.955,0.09739176839436996,20.0,130.13698630136986,0.49805
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,5,low,red,74.955,0.09205523313988394,38.775510204081634,137.68115942028984,0.6638666666666667
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5,low,red,74.955,0.09739176839436996,20.0,130.13698630136986,0.49805
7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6,medium,red,82.845,0.09053050878145935,21.052631578947366,140.0,0.4335652173913044
7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,5,low,red,75.744,0.09241656104773975,35.0,137.14285714285714,0.39876
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5,low,red,74.955,0.11740377559869256,23.809523809523807,107.95454545454544,0.415375
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5,low,red,74.955,0.11740377559869256,23.809523809523807,107.95454545454544,0.415375
8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,5,low,red,73.37700000000001,0.12129141284053585,20.909090909090907,104.49438202247192,0.4986
7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,5,low,red,73.37700000000001,0.09812339016313013,38.095238095238095,129.16666666666669,0.39888
6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5,low,red,73.37700000000001,0.09267209070962289,16.923076923076923,136.76470588235296,0.5539444444444445
6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,6,medium,red,73.37700000000001,0.09130926584624609,12.903225806451612,138.80597014925374,0.5247368421052632
8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,5,low,red,76.533,0.11628970509453439,30.58823529411765,108.98876404494379,0.49855
7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,3.34,0.55,9.2,5,low,red,72.58800000000001,0.10194522510607813,20.8955223880597,124.3243243243243,0.4986
7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,5,low,red,76.533,0.10061019429527132,34.61538461538461,125.97402597402596,0.3836923076923077
7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,5,low,red,74.955,0.105396571276099,10.48951048951049,120.25316455696202,0.4984
7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,3.2,0.55,9.5,5,low,red,74.955,0.105396571276099,11.805555555555555,120.25316455696202,0.5246315789473684
8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,5,low,red,74.166,0.1105627915756546,16.535433070866144,114.63414634146343,0.34400000000000003
6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,6,medium,red,77.322,0.0827707508859057,42.857142857142854,153.125,0.5249473684210526
6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5,low,red,74.955,0.09072109932626242,12.698412698412698,139.7058823529412,0.26234210526315793
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,low,red,76.533,0.09930356839533272,25.0,127.63157894736841,0.4529090909090909
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,low,red,76.533,0.09930356839533272,25.0,127.63157894736841,0.4529090909090909
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,5,low,red,74.166,0.10516948466952512,20.0,120.51282051282053,0.4984
7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,5,low,red,80.47800000000001,0.09070801958299161,27.27272727272727,139.72602739726028,0.41533333333333333
11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,44.44444444444444,87.82608695652173,0.49905
5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,7,medium,red,102.57000000000001,0.05264697279906405,13.978494623655912,240.74074074074073,0.827
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,4,low,red,89.946,0.07671269428323661,38.70967741935484,165.2173913043478,0.4737142857142857
9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,3.22,0.82,10.3,7,medium,red,81.26700000000001,0.11812912990512753,37.5,107.29166666666667,0.7121071428571429
8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,3.04,1.03,9.3,5,low,red,73.37700000000001,0.11992858797715905,26.89655172413793,105.68181818181819,0.475
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,5,low,red,74.955,0.09072109932626242,32.6530612244898,139.7058823529412,0.6636333333333333
7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,5,low,red,72.58800000000001,0.09643467239764147,41.02564102564102,131.42857142857142,0.6225624999999999
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,6,medium,red,72.58800000000001,0.09643467239764147,37.83783783783784,131.42857142857142,0.62259375
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,medium,red,85.212,0.1502135849410881,32.142857142857146,84.375,0.3843846153846154
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,medium,red,85.212,0.1502135849410881,32.142857142857146,84.375,0.3843846153846154
7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,5,low,red,73.37700000000001,0.10630033934339096,21.666666666666668,119.23076923076925,0.5534722222222221
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,5,low,red,74.166,0.10516948466952512,18.947368421052634,120.51282051282053,0.3691111111111111
11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,7,medium,red,82.845,0.13277807954614038,36.84210526315789,95.45454545454545,0.47523809523809524
9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,6,medium,red,97.836,0.09914550881066274,26.31578947368421,127.83505154639177,0.497925
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,6,medium,red,78.9,0.10139416983523447,16.129032258064516,125.0,0.35601785714285716
11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,6,medium,red,80.47800000000001,0.14413877084420584,33.33333333333333,87.93103448275862,0.47523809523809524
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,5,low,red,79.68900000000001,0.10290002384268844,43.07692307692308,123.17073170731707,0.45268181818181813
7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6,medium,red,77.322,0.10087685264219756,24.390243902439025,125.64102564102566,0.4155833333333333
7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,5,low,red,82.845,0.08449514152936206,21.487603305785125,150.0,0.17810714285714285
8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,5,low,red,86.79,0.10024196335983407,26.53061224489796,126.4367816091954,0.4981
8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,5,low,red,71.799,0.1128149417122801,26.82926829268293,112.34567901234568,0.45304545454545453
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,5,low,red,76.533,0.09799694249539415,22.727272727272727,129.33333333333331,0.5240526315789474
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,5,low,red,74.955,0.10406243746247748,16.666666666666664,121.79487179487181,0.4152291666666667
7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,3.34,0.59,9.4,6,medium,red,74.166,0.10516948466952512,41.37931034482759,120.51282051282053,0.4982
7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,5,low,red,74.166,0.09977617776339563,22.22222222222222,127.02702702702702,0.49785
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,5,low,red,74.955,0.09072109932626242,50.0,139.7058823529412,0.6635
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,6,medium,red,78.9,0.10899873257287705,28.57142857142857,116.27906976744187,0.499075
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,4,low,red,82.056,0.10236911377595789,27.27272727272727,123.80952380952381,0.498725
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,medium,red,82.845,0.09294465568229827,46.03174603174603,136.36363636363635,0.38313461538461535
8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,3.04,1.61,9.5,6,medium,red,74.955,0.11873790941231406,33.33333333333333,106.74157303370787,0.4982
9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,5,low,red,77.322,0.11639636843330488,39.130434782608695,108.8888888888889,0.38399999999999995
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,medium,red,82.845,0.09294465568229827,46.03174603174603,136.36363636363635,0.38313461538461535
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,low,red,86.79,0.07950224680262703,27.027027027027028,159.42028985507247,0.38340384615384615
5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,7,medium,red,96.25800000000001,0.054021483928608525,17.92452830188679,234.61538461538458,0.6204375
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,6,medium,red,78.111,0.1024183533689237,24.489795918367346,123.75,0.5534722222222221
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,6,medium,red,75.744,0.11222010984368398,31.03448275862069,112.94117647058823,0.35642857142857143
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,low,red,86.79,0.07950224680262703,27.027027027027028,159.42028985507247,0.38340384615384615
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,medium,red,71.01,0.11547669342346147,18.91891891891892,109.75609756097562,0.43341304347826093
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,medium,red,71.01,0.10139416983523447,36.84210526315789,125.0,0.5246052631578948
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,medium,red,71.01,0.10139416983523447,36.84210526315789,125.0,0.5246052631578948
7.2,0.645,0.0,1.9,0.097,15.0,39.0,0.99675,3.37,0.58,9.2,6,medium,red,72.58800000000001,0.0991899487518598,38.46153846153847,127.77777777777777,0.5246052631578948
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,medium,red,71.01,0.10139416983523447,36.84210526315789,125.0,0.5246052631578948
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,medium,red,71.01,0.11547669342346147,18.91891891891892,109.75609756097562,0.43341304347826093
8.9,0.635,0.37,1.7,0.263,5.0,62.0,0.9971,3.0,1.09,9.3,5,low,red,73.37700000000001,0.12129141284053585,8.064516129032258,104.49438202247192,0.5865294117647059
12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,6,medium,red,86.001,0.13953326124114834,25.0,90.83333333333333,0.4758333333333333
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,6,medium,red,77.322,0.09958355965960529,25.688073394495415,127.27272727272727,0.5531388888888888
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,medium,red,72.58800000000001,0.2066457265663746,41.66666666666667,61.33333333333333,0.4545681818181818
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,medium,red,72.58800000000001,0.2066457265663746,41.66666666666667,61.33333333333333,0.4545681818181818
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,medium,red,78.111,0.09345674744914288,26.08695652173913,135.6164383561644,0.49915
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,5,low,red,74.955,0.09472350076712693,31.372549019607842,133.80281690140845,0.5246578947368421
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,5,low,red,73.37700000000001,0.11175163879689819,15.068493150684931,113.41463414634147,0.4331739130434783
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,6,medium,red,77.322,0.09958355965960529,23.076923076923077,127.27272727272727,0.5859705882352941
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,medium,red,78.111,0.09345674744914288,26.08695652173913,135.6164383561644,0.49915
10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,6,medium,red,78.9,0.13688212927756654,43.24324324324324,92.59259259259258,0.6240625
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,medium,red,78.111,0.09089628861491979,47.05882352941176,139.43661971830988,0.5539999999999999
11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,5,low,red,82.845,0.13398515299655983,23.809523809523807,94.5945945945946,0.3221290322580645
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,5,low,red,74.955,0.10272830364885599,9.30232558139535,123.37662337662339,0.5241578947368422
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,medium,red,78.111,0.09089628861491979,47.05882352941176,139.43661971830988,0.5539999999999999
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,5,low,red,73.37700000000001,0.10902598907014459,14.285714285714285,116.25000000000001,0.311484375
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,5,low,red,72.58800000000001,0.1294979886482614,38.46153846153847,97.8723404255319,0.4536363636363636
6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,5,low,red,72.58800000000001,0.09092411968920482,21.428571428571427,139.39393939393938,0.4746666666666667
7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,5,low,red,74.166,0.10382115794299275,17.77777777777778,122.07792207792207,0.5537777777777778
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,7,medium,red,82.845,0.1207073450419458,42.42424242424242,105.0,0.38448076923076924
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,5,low,red,73.37700000000001,0.10766316420676778,40.0,117.72151898734178,0.5860294117647059
7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,4,low,red,74.166,0.09438287085726614,17.91044776119403,134.2857142857143,0.497825
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,5,low,red,78.9,0.10139416983523447,28.57142857142857,125.0,0.5857352941176471
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,5,low,red,73.37700000000001,0.10766316420676778,46.93877551020408,117.72151898734178,0.5535
12.5,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.87,10.9,5,low,red,86.001,0.1453471471261962,18.51851851851852,87.2,0.416625
11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,7,medium,red,80.47800000000001,0.1466239220656577,60.0,86.44067796610169,0.5537777777777778
8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,4,low,red,77.322,0.10475673158997438,42.62295081967213,120.98765432098766,0.30310606060606066
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,8,high,red,100.992,0.07822401774397972,40.54054054054054,162.0253164556962,0.27702777777777776
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,6,medium,red,74.166,0.09303454413073377,25.925925925925924,136.23188405797103,0.33290000000000003
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,17.391304347826086,87.82608695652173,0.2499
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,medium,red,84.423,0.09357639505821873,44.26229508196721,135.44303797468353,0.249125
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,17.391304347826086,87.82608695652173,0.2499
10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,5,low,red,79.68900000000001,0.13678173901040294,26.153846153846157,92.66055045871559,0.2498375
8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,5,low,red,74.166,0.11325944502871937,26.31578947368421,111.90476190476191,0.4155625
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,5,low,red,74.166,0.101124504489928,28.723404255319153,125.33333333333334,0.14273571428571427
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,medium,red,84.423,0.09357639505821873,44.26229508196721,135.44303797468353,0.249125
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,6,medium,red,74.166,0.09303454413073377,25.925925925925924,136.23188405797103,0.33290000000000003
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,medium,red,79.68900000000001,0.14431100904767283,17.391304347826086,87.82608695652173,0.2499
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,8,high,red,99.414,0.10360713782767016,38.46153846153847,122.33009708737863,0.15587499999999999
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,medium,red,82.845,0.10742953708733177,21.27659574468085,117.97752808988764,0.17841071428571428
11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,6,medium,red,73.37700000000001,0.15536203442495602,31.57894736842105,81.57894736842105,0.2773888888888889
7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,7,medium,red,78.111,0.09857766511758907,50.0,128.57142857142858,0.28491428571428573
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,5,low,red,71.799,0.10585105642139861,22.641509433962266,119.73684210526316,0.33236666666666664
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,medium,red,82.845,0.10742953708733177,21.27659574468085,117.97752808988764,0.17841071428571428
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,low,red,77.322,0.12803600527663536,45.07042253521127,98.98989898989899,0.2941617647058824
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,low,red,77.322,0.12803600527663536,45.07042253521127,98.98989898989899,0.2941617647058824
12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,6,medium,red,81.26700000000001,0.1476614123814094,51.02040816326531,85.83333333333334,0.49985
7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,6,medium,red,81.26700000000001,0.09228838273838089,54.71698113207547,137.33333333333334,0.3322333333333333
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,medium,red,83.634,0.10402467895831838,40.816326530612244,121.83908045977012,0.39904
11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5,low,red,72.58800000000001,0.159806028544663,33.6734693877551,79.31034482758619,0.30333333333333334
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,medium,red,83.634,0.10402467895831838,40.816326530612244,121.83908045977012,0.39904
11.0,0.2,0.48,2.0,0.343,6.0,18.0,0.9979,3.3,0.71,10.5,5,low,red,82.845,0.13277807954614038,33.33333333333333,95.45454545454545,0.49895
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,6,medium,red,81.26700000000001,0.12797322406388817,37.5,99.03846153846155,0.3701481481481481
6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,6,medium,red,79.68900000000001,0.08658660542860369,31.25,146.37681159420288,0.4151666666666667
13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,6,medium,red,74.955,0.17743979721166034,32.075471698113205,71.42857142857143,0.3129375
10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,5,low,red,74.955,0.14408645187112268,18.51851851851852,87.96296296296295,0.40004
10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,5,low,red,78.111,0.1357043182138239,37.142857142857146,93.39622641509435,0.3838846153846154
7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,5,low,red,75.744,0.09373679763413603,27.586206896551722,135.2112676056338,0.499275
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,5,low,red,76.533,0.09407706479557838,16.129032258064516,134.7222222222222,0.43447826086956526
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,5,low,red,75.744,0.09109632446134348,24.242424242424242,139.1304347826087,0.4754523809523809
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,6,medium,red,84.423,0.08883834973881526,45.45454545454545,142.66666666666666,0.38326923076923075
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,6,medium,red,79.68900000000001,0.1392914956894929,46.666666666666664,90.990990990991,0.6648666666666666
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,5,low,red,78.9,0.10519645120405577,42.857142857142854,120.48192771084337,0.3843846153846154
7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,5,low,red,74.955,0.09872590220799146,23.809523809523807,128.3783783783784,0.6224999999999999
8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,3.2,0.52,9.2,5,low,red,72.58800000000001,0.11572160687716977,13.333333333333334,109.52380952380952,0.4749047619047619
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6,medium,red,73.37700000000001,0.14037096092781115,24.0,90.29126213592234,0.39992
7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,3.36,0.52,9.4,5,low,red,74.166,0.10247283121646038,12.962962962962962,123.6842105263158,0.45299999999999996
