fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio,sugar_to_sulfur
6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,0.43,10.2,5,low,white,80.47800000000001,0.07828226347573249,25.97402597402597,161.9047619047619,0.4512272727272727,0.028571428571428574
7.1,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.16,0.44,8.7,5,low,white,68.643,0.10343370773421907,31.61290322580645,122.53521126760563,0.095,0.06774193548387097
7.9,0.21,0.4,1.2,0.039,38.0,107.0,0.992,3.21,0.54,10.8,6,medium,white,85.212,0.09270994695582782,35.51401869158878,136.70886075949366,0.8266666666666667,0.011214953271028037
8.5,0.21,0.41,4.3,0.036,24.0,99.0,0.9947,3.18,0.53,9.7,6,medium,white,76.533,0.11106320149478002,24.242424242424242,114.11764705882352,0.23132558139534887,0.04343434343434343
8.1,0.2,0.4,2.0,0.037,19.0,87.0,0.9921,3.12,0.54,11.2,6,medium,white,88.36800000000001,0.09166214014122757,21.839080459770116,138.2716049382716,0.49605,0.022988505747126436
6.3,0.255,0.37,1.1,0.04,37.0,114.0,0.9905,3.0,0.39,10.9,6,medium,white,86.001,0.07325496215160288,32.45614035087719,173.015873015873,0.9004545454545454,0.009649122807017544
5.6,0.16,0.27,1.4,0.044,53.0,168.0,0.9918,3.28,0.37,10.1,6,medium,white,79.68900000000001,0.07027318701451893,31.547619047619047,180.35714285714286,0.7084285714285715,0.008333333333333333
6.4,0.595,0.14,5.2,0.058,15.0,97.0,0.9951,3.38,0.36,9.0,4,low,white,71.01,0.09012815096465286,15.463917525773196,140.625,0.1913653846153846,0.053608247422680416
6.3,0.34,0.33,4.6,0.034,19.0,80.0,0.9917,3.38,0.58,12.0,7,medium,white,94.68,0.06653992395437262,23.75,190.47619047619048,0.21558695652173915,0.057499999999999996
6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,6,medium,white,74.166,0.09303454413073377,19.82758620689655,136.23188405797103,0.24243902439024392,0.03534482758620689
7.9,0.22,0.38,8.0,0.043,46.0,152.0,0.9934,3.12,0.32,11.5,7,medium,white,90.735,0.08706673279329917,30.263157894736842,145.56962025316454,0.124175,0.05263157894736842
7.6,0.18,0.46,10.2,0.055,58.0,135.0,0.9968,3.14,0.43,9.9,6,medium,white,78.111,0.09729743570047751,42.96296296296296,130.26315789473685,0.09772549019607844,0.07555555555555556
6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,6,medium,white,74.166,0.09303454413073377,19.82758620689655,136.23188405797103,0.24243902439024392,0.03534482758620689
7.2,0.18,0.41,1.2,0.048,41.0,97.0,0.9919,3.14,0.45,10.4,5,low,white,82.056,0.08774495466510676,42.2680412371134,144.44444444444443,0.8265833333333333,0.012371134020618556
8.2,0.23,0.4,7.5,0.049,12.0,76.0,0.9966,3.06,0.84,9.7,6,medium,white,76.533,0.10714332379496425,15.789473684210526,118.29268292682926,0.13288,0.09868421052631579
7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6,medium,white,70.221,0.1053815810085302,24.242424242424242,120.27027027027026,0.07127857142857143,0.0707070707070707
7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6,medium,white,70.221,0.1053815810085302,24.242424242424242,120.27027027027026,0.07127857142857143,0.0707070707070707
6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,7,medium,white,97.836,0.06234923749948894,30.64516129032258,203.27868852459017,0.6598666666666667,0.012096774193548387
5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8,high,white,95.46900000000001,0.054467942473473065,36.134453781512605,232.69230769230768,0.7067142857142857,0.011764705882352941
5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8,high,white,95.46900000000001,0.054467942473473065,36.134453781512605,232.69230769230768,0.7067142857142857,0.011764705882352941
6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,7,medium,white,97.836,0.06234923749948894,30.64516129032258,203.27868852459017,0.6598666666666667,0.012096774193548387
6.4,0.22,0.56,14.5,0.055,27.0,159.0,0.998,2.98,0.4,9.1,5,low,white,71.799,0.08913773172328306,16.9811320754717,142.18749999999997,0.06882758620689655,0.09119496855345911
6.3,0.36,0.3,4.8,0.049,14.0,85.0,0.9932,3.28,0.39,10.6,5,low,white,83.634,0.07532821579740297,16.470588235294116,168.25396825396825,0.20691666666666667,0.05647058823529411
7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6,medium,white,70.221,0.1053815810085302,24.242424242424242,120.27027027027026,0.07127857142857143,0.0707070707070707
6.7,0.24,0.35,13.1,0.05,64.0,205.0,0.997,3.15,0.5,9.5,5,low,white,74.955,0.08938696551264093,31.21951219512195,141.79104477611938,0.07610687022900764,0.06390243902439025
7.0,0.23,0.36,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.8,5,low,white,77.322,0.09053050878145935,40.67796610169492,140.0,0.07670769230769231,0.07344632768361582
8.4,0.27,0.46,8.7,0.048,39.0,197.0,0.9974,3.14,0.59,9.6,6,medium,white,75.744,0.11089987325728771,19.796954314720814,114.28571428571428,0.11464367816091954,0.04416243654822335
6.7,0.46,0.18,2.4,0.034,25.0,98.0,0.9896,3.08,0.44,12.6,7,medium,white,99.414,0.0673949343150864,25.510204081632654,188.0597014925373,0.4123333333333334,0.024489795918367346
7.5,0.29,0.31,8.95,0.055,20.0,151.0,0.9968,3.08,0.54,9.3,5,low,white,73.37700000000001,0.10221186475326055,13.245033112582782,124.0,0.11137430167597766,0.05927152317880794
9.8,0.42,0.48,9.85,0.034,5.0,110.0,0.9958,2.87,0.29,10.0,5,low,white,78.9,0.12420785804816223,4.545454545454546,102.04081632653062,0.10109644670050762,0.08954545454545454
7.1,0.3,0.46,1.5,0.066,29.0,133.0,0.9906,3.12,0.54,12.7,6,medium,white,100.203,0.07085616199115795,21.804511278195488,178.8732394366197,0.6604,0.011278195488721804
7.9,0.19,0.45,1.5,0.045,17.0,96.0,0.9917,3.13,0.39,11.0,6,medium,white,86.79,0.09102431155663095,17.708333333333336,139.2405063291139,0.6611333333333334,0.015625
7.6,0.48,0.37,0.8,0.037,4.0,100.0,0.9902,3.03,0.39,11.4,4,low,white,89.946,0.08449514152936206,4.0,150.00000000000003,1.23775,0.008
6.3,0.22,0.43,4.55,0.038,31.0,130.0,0.9918,3.35,0.33,11.5,7,medium,white,90.735,0.06943296412630187,23.846153846153847,182.53968253968253,0.217978021978022,0.034999999999999996
7.5,0.27,0.31,17.7,0.051,33.0,173.0,0.999,3.09,0.64,10.2,5,low,white,80.47800000000001,0.09319317080444343,19.07514450867052,136.0,0.0564406779661017,0.10231213872832369
6.9,0.23,0.4,7.5,0.04,50.0,151.0,0.9927,3.11,0.27,11.4,6,medium,white,89.946,0.07671269428323661,33.11258278145696,165.2173913043478,0.13236,0.04966887417218543
7.2,0.32,0.47,5.1,0.044,19.0,65.0,0.991,3.03,0.41,12.6,4,low,white,99.414,0.07242440702516748,29.230769230769234,175.0,0.1943137254901961,0.07846153846153846
5.9,0.23,0.3,12.9,0.054,57.0,170.0,0.9972,3.28,0.39,9.4,5,low,white,74.166,0.07955127686541004,33.52941176470588,159.32203389830508,0.07730232558139534,0.07588235294117647
6.0,0.67,0.07,1.2,0.06,9.0,108.0,0.9931,3.11,0.35,8.7,4,low,white,68.643,0.08740876709934006,8.333333333333332,145.0,0.8275833333333333,0.011111111111111112
6.4,0.25,0.32,5.5,0.049,41.0,176.0,0.995,3.19,0.68,9.2,6,medium,white,72.58800000000001,0.0881688433349865,23.295454545454543,143.74999999999997,0.1809090909090909,0.03125
6.4,0.33,0.31,5.5,0.048,42.0,173.0,0.9951,3.19,0.66,9.3,6,medium,white,73.37700000000001,0.08722079125611568,24.277456647398843,145.3125,0.18092727272727271,0.031791907514450865
7.1,0.34,0.15,1.2,0.053,61.0,183.0,0.9936,3.09,0.43,9.2,5,low,white,72.58800000000001,0.09781231057475064,33.33333333333333,129.5774647887324,0.8280000000000001,0.006557377049180328
6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,5,low,white,68.643,0.09906326937925207,28.74251497005988,127.94117647058823,0.04549999999999999,0.1317365269461078
6.9,0.27,0.4,14.0,0.05,64.0,227.0,0.9979,3.18,0.58,9.6,6,medium,white,75.744,0.09109632446134348,28.193832599118945,139.1304347826087,0.07127857142857143,0.06167400881057269
6.8,0.26,0.56,11.9,0.043,64.0,226.0,0.997,3.02,0.63,9.3,5,low,white,73.37700000000001,0.09267209070962289,28.31858407079646,136.76470588235296,0.08378151260504202,0.05265486725663717
6.8,0.29,0.56,11.9,0.043,66.0,230.0,0.9972,3.02,0.63,9.3,5,low,white,73.37700000000001,0.09267209070962289,28.695652173913043,136.76470588235296,0.08379831932773109,0.05173913043478261
6.7,0.24,0.41,9.4,0.04,49.0,166.0,0.9954,3.12,0.61,9.9,6,medium,white,78.111,0.08577537094647361,29.518072289156628,147.76119402985074,0.10589361702127659,0.056626506024096385
5.9,0.3,0.23,4.2,0.038,42.0,119.0,0.9924,3.15,0.5,11.0,5,low,white,86.79,0.0679801820486231,35.294117647058826,186.44067796610167,0.23628571428571427,0.03529411764705882
6.8,0.53,0.35,3.8,0.034,26.0,109.0,0.9906,3.26,0.57,12.7,8,high,white,100.203,0.06786223965350338,23.853211009174313,186.76470588235296,0.2606842105263158,0.03486238532110091
6.5,0.28,0.28,8.5,0.047,54.0,210.0,0.9962,3.09,0.54,8.9,4,low,white,70.221,0.09256490223722248,25.71428571428571,136.92307692307693,0.1172,0.04047619047619048
6.6,0.28,0.28,8.5,0.052,55.0,211.0,0.9962,3.09,0.55,8.9,6,medium,white,70.221,0.09398897765625666,26.066350710900476,134.84848484848487,0.1172,0.04028436018957346
6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,5,low,white,68.643,0.09906326937925207,28.74251497005988,127.94117647058823,0.04549999999999999,0.1317365269461078
6.8,0.28,0.36,8.0,0.045,28.0,123.0,0.9928,3.02,0.37,11.4,6,medium,white,89.946,0.07560091610521869,22.76422764227642,167.64705882352942,0.1241,0.06504065040650407
6.6,0.15,0.34,5.1,0.055,34.0,125.0,0.9942,3.36,0.42,9.6,5,low,white,75.744,0.08713561470215463,27.200000000000003,145.45454545454547,0.19494117647058826,0.040799999999999996
6.4,0.29,0.44,3.6,0.2,75.0,181.0,0.9942,3.02,0.41,9.1,5,low,white,71.799,0.08913773172328306,41.43646408839779,142.18749999999997,0.27616666666666667,0.01988950276243094
6.4,0.3,0.45,3.5,0.197,76.0,180.0,0.9942,3.02,0.39,9.1,6,medium,white,71.799,0.08913773172328306,42.22222222222222,142.18749999999997,0.28405714285714284,0.019444444444444445
6.4,0.29,0.44,3.6,0.197,75.0,183.0,0.9942,3.01,0.38,9.1,5,low,white,71.799,0.08913773172328306,40.98360655737705,142.18749999999997,0.27616666666666667,0.019672131147540985
6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,8.9,5,low,white,70.221,0.09683712849432505,25.233644859813083,130.88235294117646,0.1277051282051282,0.03644859813084112
7.1,0.32,0.24,13.1,0.05,52.0,204.0,0.998,3.1,0.49,8.8,5,low,white,69.432,0.10225832469178477,25.49019607843137,123.943661971831,0.07618320610687022,0.0642156862745098
6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,8.9,5,low,white,70.221,0.09683712849432505,25.233644859813083,130.88235294117646,0.1277051282051282,0.03644859813084112
6.8,0.27,0.26,16.1,0.049,55.0,196.0,0.9984,3.15,0.5,9.3,5,low,white,73.37700000000001,0.09267209070962289,28.061224489795915,136.76470588235296,0.06201242236024844,0.08214285714285716
7.1,0.32,0.24,13.1,0.05,52.0,204.0,0.998,3.1,0.49,8.8,5,low,white,69.432,0.10225832469178477,25.49019607843137,123.943661971831,0.07618320610687022,0.0642156862745098
6.9,0.54,0.32,13.2,0.05,53.0,236.0,0.9973,3.2,0.5,9.6,5,low,white,75.744,0.09109632446134348,22.45762711864407,139.1304347826087,0.0755530303030303,0.05593220338983051
6.8,0.26,0.34,13.9,0.034,39.0,134.0,0.9949,3.33,0.53,12.0,6,medium,white,94.68,0.07182087029995775,29.1044776119403,176.47058823529412,0.07157553956834532,0.10373134328358209
5.8,0.28,0.35,2.3,0.053,36.0,114.0,0.9924,3.28,0.5,10.2,4,low,white,80.47800000000001,0.07206938542210292,31.57894736842105,175.86206896551724,0.43147826086956526,0.020175438596491225
6.4,0.21,0.5,11.6,0.042,45.0,153.0,0.9972,3.15,0.43,8.8,5,low,white,69.432,0.09217651803203135,29.411764705882355,137.5,0.08596551724137931,0.07581699346405228
7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5,low,white,72.58800000000001,0.09643467239764147,30.158730158730158,131.42857142857142,0.11997590361445783,0.06587301587301587
10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9,4,low,white,78.111,0.1305834005453777,16.129032258064516,97.05882352941177,0.1607741935483871,0.05
6.8,0.57,0.29,2.2,0.04,15.0,77.0,0.9938,3.32,0.74,10.2,5,low,white,80.47800000000001,0.08449514152936205,19.480519480519483,150.0,0.4517272727272727,0.028571428571428574
6.1,0.4,0.31,0.9,0.048,23.0,170.0,0.993,3.22,0.77,9.5,6,medium,white,74.955,0.08138216263091187,13.529411764705882,155.73770491803282,1.1033333333333333,0.005294117647058823
5.6,0.245,0.25,9.7,0.032,12.0,68.0,0.994,3.31,0.34,10.5,5,low,white,82.845,0.06759611322348964,17.647058823529413,187.50000000000003,0.10247422680412371,0.1426470588235294
6.8,0.18,0.38,1.4,0.038,35.0,111.0,0.9918,3.32,0.59,11.2,7,medium,white,88.36800000000001,0.07695093246424044,31.53153153153153,164.70588235294116,0.7084285714285715,0.012612612612612612
7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5,low,white,72.58800000000001,0.09643467239764147,30.158730158730158,131.42857142857142,0.11997590361445783,0.06587301587301587
6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.9944,3.44,0.37,9.7,6,medium,white,76.533,0.08754393529588543,25.40983606557377,144.77611940298507,0.18762264150943395,0.04344262295081967
6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,medium,white,87.57900000000001,0.0707932266867628,33.33333333333333,179.03225806451613,0.7080000000000001,0.013333333333333332
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,low,white,74.166,0.07820295013887765,36.18421052631579,162.0689655172414,0.1082717391304348,0.06052631578947368
7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,low,white,86.79,0.08641548565502938,27.439024390243905,146.66666666666666,0.1419857142857143,0.042682926829268296
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,low,white,74.166,0.07820295013887765,36.18421052631579,162.0689655172414,0.1082717391304348,0.06052631578947368
5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,9.4,5,low,white,74.166,0.07685462341234528,35.92814371257485,164.91228070175438,0.05708,0.10479041916167664
7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.9938,3.04,0.32,11.0,5,low,white,86.79,0.08641548565502938,26.70807453416149,146.66666666666666,0.14197142857142858,0.043478260869565216
7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,low,white,86.79,0.08641548565502938,27.439024390243905,146.66666666666666,0.1419857142857143,0.042682926829268296
7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.0,0.55,9.1,6,medium,white,71.799,0.10027994818869343,19.186046511627907,126.38888888888889,0.1049578947368421,0.055232558139534885
6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,medium,white,87.57900000000001,0.0707932266867628,33.33333333333333,179.03225806451613,0.7080000000000001,0.013333333333333332
6.5,0.19,0.3,0.8,0.043,33.0,144.0,0.9936,3.42,0.39,9.1,6,medium,white,71.799,0.09053050878145934,22.916666666666664,140.0,1.242,0.005555555555555556
6.3,0.495,0.22,1.8,0.046,31.0,140.0,0.9929,3.39,0.54,10.4,6,medium,white,82.056,0.07677683533196841,22.142857142857142,165.0793650793651,0.551611111111111,0.012857142857142857
7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5,low,white,68.643,0.10343370773421907,26.89655172413793,122.53521126760563,0.0561685393258427,0.12275862068965518
6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6,medium,white,76.533,0.08362405759606967,20.5,151.56249999999997,0.41408333333333336,0.012
7.1,0.25,0.32,10.3,0.041,66.0,272.0,0.9969,3.17,0.52,9.1,6,medium,white,71.799,0.09888717113051712,24.264705882352942,128.16901408450704,0.09678640776699028,0.037867647058823534
6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6,medium,white,76.533,0.08362405759606967,20.5,151.56249999999997,0.41408333333333336,0.012
7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5,low,white,68.643,0.10343370773421907,26.89655172413793,122.53521126760563,0.0561685393258427,0.12275862068965518
6.8,0.64,0.08,9.7,0.062,26.0,142.0,0.9972,3.37,0.46,8.9,4,low,white,70.221,0.09683712849432505,18.30985915492958,130.88235294117646,0.1028041237113402,0.06830985915492957
8.3,0.28,0.4,7.8,0.041,38.0,194.0,0.9976,3.34,0.51,9.6,6,medium,white,75.744,0.10957963667089143,19.587628865979383,115.66265060240963,0.1278974358974359,0.040206185567010305
8.2,0.27,0.39,7.8,0.039,49.0,208.0,0.9976,3.31,0.51,9.5,6,medium,white,74.955,0.1093989727169635,23.557692307692307,115.85365853658539,0.1278974358974359,0.0375
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,medium,white,71.01,0.10139416983523447,28.350515463917525,125.0,0.06978321678321678,0.07371134020618557
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,medium,white,71.01,0.10139416983523447,28.350515463917525,125.0,0.06978321678321678,0.07371134020618557
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,medium,white,71.01,0.10139416983523447,28.350515463917525,125.0,0.06978321678321678,0.07371134020618557
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,medium,white,71.01,0.10139416983523447,28.350515463917525,125.0,0.06978321678321678,0.07371134020618557
6.8,0.52,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,0.5,9.6,6,medium,white,75.744,0.08977608787494719,24.43438914027149,141.1764705882353,0.07554545454545455,0.05972850678733031
7.0,0.26,0.59,1.4,0.037,40.0,120.0,0.9918,3.34,0.41,11.1,7,medium,white,87.57900000000001,0.07992783658182898,33.33333333333333,158.57142857142856,0.7084285714285715,0.011666666666666665
6.2,0.25,0.21,15.55,0.039,28.0,159.0,0.9982,3.48,0.64,9.6,6,medium,white,75.744,0.0818546683565695,17.61006289308176,154.83870967741936,0.06419292604501607,0.09779874213836479
7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7,5,low,white,68.643,0.10634733330419707,24.873096446700508,119.17808219178082,0.07288321167883212,0.06954314720812182
7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,5,low,white,82.056,0.09383835429462807,25.555555555555554,135.06493506493507,0.1274871794871795,0.08666666666666667
7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.9903,3.15,0.38,11.4,7,medium,white,89.946,0.07893625063927245,23.0,160.56338028169014,0.412625,0.024
6.8,0.24,0.34,2.7,0.047,64.5,218.5,0.9934,3.3,0.58,9.7,6,medium,white,76.533,0.08885056119582402,29.51945080091533,142.64705882352942,0.3679259259259259,0.012356979405034326
6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,low,white,68.643,0.10052008216424108,28.169014084507044,126.08695652173911,0.08906250000000002,0.07887323943661971
6.1,0.18,0.36,2.0,0.038,20.0,249.5,0.9923,3.37,0.79,11.3,6,medium,white,89.15700000000001,0.06841863230032413,8.016032064128256,185.24590163934428,0.49615,0.008016032064128256
6.8,0.21,0.27,2.1,0.03,26.0,139.0,0.99,3.16,0.61,12.6,7,medium,white,99.414,0.06840082885710262,18.705035971223023,185.29411764705884,0.4714285714285714,0.015107913669064749
5.8,0.2,0.27,1.4,0.031,12.0,77.0,0.9905,3.25,0.36,10.9,7,medium,white,86.001,0.06744107626655503,15.584415584415584,187.93103448275863,0.7075000000000001,0.01818181818181818
5.6,0.19,0.26,1.4,0.03,12.0,76.0,0.9905,3.25,0.37,10.9,7,medium,white,86.001,0.06511552191253589,15.789473684210526,194.64285714285717,0.7075000000000001,0.018421052631578946
6.1,0.41,0.14,10.4,0.037,18.0,119.0,0.996,3.38,0.45,10.0,5,low,white,78.9,0.07731305449936628,15.126050420168067,163.9344262295082,0.09576923076923076,0.08739495798319329
5.9,0.21,0.28,4.6,0.053,40.0,199.0,0.9964,3.72,0.7,10.0,4,low,white,78.9,0.07477820025348543,20.100502512562816,169.4915254237288,0.21660869565217392,0.023115577889447233
8.5,0.26,0.21,16.2,0.074,41.0,197.0,0.998,3.02,0.5,9.8,3,low,white,77.322,0.1099299035203435,20.812182741116754,115.29411764705884,0.06160493827160494,0.08223350253807106
6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,low,white,68.643,0.10052008216424108,28.169014084507044,126.08695652173911,0.08906250000000002,0.07887323943661971
5.8,0.24,0.44,3.5,0.029,5.0,109.0,0.9913,3.53,0.43,11.7,3,low,white,92.313,0.06282972062439743,4.587155963302752,201.72413793103448,0.28322857142857144,0.03211009174311927
5.8,0.24,0.39,1.5,0.054,37.0,158.0,0.9932,3.21,0.52,9.3,6,medium,white,73.37700000000001,0.07904384207585483,23.417721518987342,160.34482758620692,0.6621333333333334,0.00949367088607595
6.7,0.26,0.39,1.1,0.04,45.0,147.0,0.9935,3.32,0.58,9.6,8,high,white,75.744,0.08845585128855091,30.612244897959183,143.28358208955223,0.9031818181818182,0.007482993197278912
6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,medium,white,86.79,0.07258900795022467,8.24742268041237,174.6031746031746,0.1741578947368421,0.058762886597938144
6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,medium,white,86.79,0.07258900795022467,8.24742268041237,174.6031746031746,0.1741578947368421,0.058762886597938144
6.4,0.23,0.39,1.8,0.032,23.0,118.0,0.9912,3.32,0.5,11.8,6,medium,white,93.102,0.06874181005778608,19.491525423728813,184.375,0.5506666666666666,0.015254237288135594
5.8,0.36,0.38,0.9,0.037,3.0,75.0,0.9904,3.28,0.34,11.4,4,low,white,89.946,0.06448313432503947,4.0,196.55172413793105,1.1004444444444443,0.012
6.9,0.115,0.35,5.4,0.048,36.0,108.0,0.9939,3.32,0.42,10.2,6,medium,white,80.47800000000001,0.08573771714008797,33.33333333333333,147.82608695652172,0.18405555555555556,0.05
6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5,low,white,70.221,0.09826120391335925,23.076923076923077,128.9855072463768,0.051393316195372754,0.12467948717948718
